CustomerCode,FirstName,LastName,Gender,DateOfBirth,Email,Phone,City,State,Region,JoiningDate,CustomerSegment
CUST00819,Anvi,Srinivasan,Female,1975-01-04,ijaya27@example.com,2485395019,Gandhidham,Punjab,West,2022-03-11,Corporate
CUST00820,Jagat,Bassi,Female,2006-02-15,pillainathaniel@example.com,5481654906,Baranagar,Nagaland,West,2026-07-19,Corporate
CUST00821,Maanav,Rao,Female,1966-11-05,iraprashad@example.net,+910123287319,Bidar,Tripura,South,2025-10-08,Premium
CUST00822,Yashica,Sanghvi,Female,1972-01-29,sinhaojas@example.com,+918020176501,Ajmer,Odisha,North,2021-08-11,Regular
CUST00823,Ekani,Yadav,Female,1982-07-08,maanasparekh@example.org,+918024398669,Siliguri,Haryana,East,2021-08-26,Premium
CUST00824,Omkaar,Zachariah,Female,1992-11-17,ltara@example.org,+917209394108,Faridabad,Meghalaya,East,2026-07-10,Regular
CUST00825,Gunbir,Sood,Male,1981-03-12,vivaan65@example.com,07678018751,Raipur,West Bengal,East,2025-12-27,Corporate
CUST00826,Eesha,Chaudry,Female,1971-11-18,umangjayaraman@example.com,09542972702,Durgapur,Uttarakhand,North,2023-05-19,Premium
CUST00827,Deepa,Gour,Female,1977-01-15,shahharini@example.org,07280708297,Miryalaguda,Uttar Pradesh,North,2026-06-20,Corporate
CUST00828,Ishita,Chatterjee,Male,1975-01-05,hredhaanoak@example.org,7847475094,Patna,Mizoram,East,2025-03-05,Corporate
CUST00829,Saumya,Baral,Male,1994-02-22,lakshmipatil@example.org,2981305200,Jaunpur,Uttarakhand,West,2026-02-21,Premium
CUST00830,Ronith,Bajwa,Male,1978-01-06,janaki18@example.net,1515887162,Mango,Assam,West,2024-02-25,Regular
CUST00831,Ekalinga,Kalla,Female,2004-08-27,dubeyforum@example.com,04583279225,Ambarnath,Tamil Nadu,West,2023-08-11,Regular
CUST00832,Charvi,Bassi,Male,2008-02-13,yashodamanda@example.com,02042115745,Haldia,Uttarakhand,North,2022-04-21,Corporate
CUST00833,Orinder,Ravel,Female,1985-04-23,nandinibahri@example.org,6549344598,Dindigul,Gujarat,North,2023-11-22,Premium
CUST00834,Omaja,Master,Female,1995-10-20,bimala53@example.org,3916107016,Amaravati,Telangana,West,2026-04-09,Corporate
CUST00835,Ishwar,Chada,Male,1992-05-11,zansibains@example.org,07663342223,Bathinda,Sikkim,North,2021-09-12,Premium
CUST00836,Zaid,Dugar,Male,1996-04-05,isaiahguha@example.net,+910761235632,Kamarhati,West Bengal,East,2024-08-27,Regular
CUST00837,Hemang,Dugal,Female,2002-03-08,jvenkatesh@example.org,7747572500,Jhansi,Haryana,South,2023-04-24,Corporate
CUST00838,Balveer,Sanghvi,Female,1987-09-02,sehgalwriddhish@example.net,+916528429993,Dharmavaram,Manipur,East,2025-04-10,Regular
CUST00839,Meera,Soman,Male,1967-02-12,norinitesh@example.com,02420824861,Sangli-Miraj & Kupwad,Chhattisgarh,South,2026-02-28,Corporate
CUST00840,Dakshesh,Mukhopadhyay,Female,1967-03-12,dakshagupta@example.com,00425682539,Pune,Uttar Pradesh,North,2025-06-30,Premium
CUST00841,Jagrati,Kanda,Female,1970-09-28,zaiddada@example.net,8195888429,North Dumdum,Nagaland,West,2026-05-23,Corporate
CUST00842,Pooja,Padmanabhan,Female,1966-10-06,jkara@example.com,2404572514,Narasaraopet,Uttarakhand,West,2022-11-08,Premium
CUST00843,Vansha,Savant,Male,1999-06-16,sahotagirik@example.org,4216336450,Saharsa,Arunachal Pradesh,North,2025-07-24,Premium
CUST00844,Ikshita,Baral,Male,1989-05-13,nachiketmittal@example.org,08264094864,Pimpri-Chinchwad,Jharkhand,North,2026-04-04,Premium
CUST00845,Neel,Lalla,Male,1967-04-23,harshil48@example.org,05213040382,Nandyal,Bihar,North,2022-03-27,Corporate
CUST00846,Prisha,Pai,Male,2007-02-10,vmemon@example.org,+910955441822,Ramgarh,Meghalaya,South,2025-08-21,Premium
CUST00847,Henry,Jaggi,Male,1972-07-13,arjun42@example.net,+912279778138,Muzaffarnagar,Karnataka,South,2024-04-24,Corporate
CUST00848,Max,Mand,Male,1974-11-16,saxenachakrika@example.org,03463313733,Tinsukia,Sikkim,South,2026-01-20,Corporate
CUST00849,Saksham,Bali,Female,1991-02-08,kalaqadim@example.org,+918086023605,Shivpuri,Kerala,South,2025-05-09,Premium
CUST00850,Jhalak,Sandal,Female,1983-12-29,zbhavsar@example.net,04154537829,Jamnagar,Rajasthan,South,2025-09-03,Regular
CUST00851,Gabriel,Ramachandran,Male,1976-06-19,rudra60@example.com,3634043367,Khora ,Assam,South,2022-06-12,Regular
CUST00852,Jagdish,Balay,Male,1983-02-18,hredhaankale@example.net,+919774585919,Surat,Odisha,North,2021-11-06,Corporate
CUST00853,Frado,Deshmukh,Female,1991-02-10,prashadbalhaar@example.org,+912385700896,Alappuzha,Jharkhand,West,2022-09-15,Regular
CUST00854,Luke,Roy,Female,1967-03-26,chatura70@example.org,07887187325,Bhagalpur,Assam,West,2021-08-25,Corporate
CUST00855,Isaac,Trivedi,Female,1969-03-08,ekrish@example.org,05228900643,Dharmavaram,Uttarakhand,North,2021-11-09,Corporate
CUST00856,Yashasvi,Misra,Female,1982-09-21,zehaanoommen@example.org,+918232978304,Ambattur,Meghalaya,North,2023-10-31,Corporate
CUST00857,Jai,Tandon,Female,1985-03-02,ekaraj46@example.org,5865036730,Bhilwara,Karnataka,North,2022-02-03,Premium
CUST00858,Kavya,Natt,Female,1979-11-19,samakshparikh@example.net,2601413932,Tiruvottiyur,Kerala,West,2024-09-09,Corporate
CUST00859,Jhalak,Borde,Male,2007-06-26,sankaransamuel@example.org,00275832102,Sangli-Miraj & Kupwad,Kerala,East,2025-12-21,Premium
CUST00860,Balvan,Kala,Male,1999-09-30,rayarjun@example.net,06042955649,Kavali,West Bengal,South,2026-06-01,Regular
CUST00861,Ekalinga,Vasa,Male,1968-04-18,ryan87@example.com,+917603970413,Tiruppur,Arunachal Pradesh,South,2024-05-13,Corporate
CUST00862,Timothy,Lal,Male,1977-02-01,gram@example.org,05621133023,Unnao,West Bengal,West,2026-07-18,Corporate
CUST00863,Amaira,Chadha,Male,1989-03-23,vaidyageorge@example.org,+916644483682,Yamunanagar,Jharkhand,South,2025-08-03,Regular
CUST00864,Neha,Sarkar,Female,1990-05-27,qnagar@example.org,8586244145,Ambarnath,Punjab,North,2023-06-14,Corporate
CUST00865,Aditya,Ramanathan,Male,2006-11-12,imaranissac@example.org,5361458866,Jorhat,Goa,West,2021-11-11,Regular
CUST00866,Matthew,Dhar,Female,2005-10-13,salvigeetika@example.org,08242994741,Tiruchirappalli,Tripura,North,2024-10-04,Corporate
CUST00867,Ekansh,Karpe,Female,1988-03-16,qchhabra@example.net,7618853872,Guntur,Sikkim,West,2025-10-09,Premium
CUST00868,Girish,Pillay,Male,1993-10-09,yachanadixit@example.com,+917730509645,Pallavaram,Bihar,South,2021-11-19,Regular
CUST00869,Victor,Devan,Female,1983-08-29,zkrishnamurthy@example.net,0526138217,Dindigul,Andhra Pradesh,West,2023-09-02,Regular
CUST00870,Arya,Bandi,Male,2008-06-24,pallaamaira@example.com,03863482434,Adoni,Rajasthan,North,2023-03-02,Regular
CUST00871,Sudiksha,Bhatti,Male,1982-10-28,nathan66@example.net,4497324194,Agra,Rajasthan,South,2023-11-24,Premium
CUST00872,Aahana,Sagar,Male,1966-11-14,udant68@example.org,00076760106,Adoni,Mizoram,South,2025-12-26,Premium
CUST00873,Raghav,Sangha,Female,2008-07-05,vdave@example.com,+919000233798,Tirunelveli,Sikkim,West,2023-09-29,Premium
CUST00874,Udarsh,Dara,Male,1977-06-17,maanavnagarajan@example.com,+915401001167,Panipat,Andhra Pradesh,South,2022-05-06,Premium
CUST00875,Dhriti,Vyas,Female,1984-05-30,urishillabera@example.com,+914556654628,Orai,West Bengal,West,2022-06-17,Corporate
CUST00876,Patrick,Sane,Male,1977-09-07,vedhikabail@example.net,07599987871,Baranagar,Kerala,West,2025-06-23,Corporate
CUST00877,Akshay,Tailor,Female,1968-12-14,varghesebhavika@example.net,8826665817,Surendranagar Dudhrej,Bihar,North,2024-11-07,Regular
CUST00878,Vedant,Chaudhary,Female,1973-03-23,gbora@example.net,1747580724,Gurgaon,Manipur,North,2025-08-09,Regular
CUST00879,Yochana,Modi,Female,1980-12-08,pranavkota@example.net,1673996272,Tadepalligudem,Uttar Pradesh,South,2022-06-26,Premium
CUST00880,Eesha,Sodhi,Male,1982-07-23,diya46@example.net,9427529037,Bellary,Andhra Pradesh,North,2021-07-23,Premium
CUST00881,Maya,Keer,Male,1991-10-13,yutikachaudhari@example.org,09020741049,Bhilwara,Maharashtra,South,2025-06-11,Regular
CUST00882,Bishakha,Upadhyay,Female,1987-03-31,goyalaryan@example.com,6532070415,Bhiwandi,Mizoram,East,2024-08-24,Regular
CUST00883,Rohan,Prasad,Male,1968-09-30,victor52@example.org,09308192264,Ramagundam,Tripura,East,2023-03-29,Regular
CUST00884,Sudiksha,Kibe,Male,1969-12-15,devanabha@example.com,01941476756,Gopalpur,Karnataka,East,2025-02-13,Corporate
CUST00885,Saksham,Atwal,Male,1984-06-27,upkaarnaik@example.com,00143321330,Bilaspur,Goa,West,2025-12-04,Premium
CUST00886,Vaishnavi,Patel,Male,1971-10-21,sbandi@example.com,+912036906632,Jaunpur,Tamil Nadu,West,2025-08-17,Corporate
CUST00887,Krish,Thaker,Female,2001-06-26,mgole@example.com,7371606466,Jhansi,Punjab,North,2021-09-04,Corporate
CUST00888,Benjamin,Mand,Male,2004-11-18,jagratibali@example.org,05846693068,Srikakulam,Andhra Pradesh,East,2023-04-18,Corporate
CUST00889,Ishanvi,Wagle,Female,1993-12-06,wkrishnan@example.com,9145052765,Motihari,Manipur,South,2024-06-14,Corporate
CUST00890,Caleb,Rajagopal,Male,1985-12-08,ekta34@example.com,+914624897912,Kharagpur,Tamil Nadu,South,2023-06-11,Regular
CUST00891,Indali,Korpal,Female,1966-06-12,vamakshisem@example.org,4859465540,Coimbatore,Himachal Pradesh,East,2025-12-30,Premium
CUST00892,Faris,Parsa,Female,1992-12-01,umang94@example.net,1040871916,Secunderabad,Rajasthan,East,2023-07-06,Premium
CUST00893,Oliver,Koshy,Female,1980-10-31,fradoviswanathan@example.org,6967311017,Parbhani,Rajasthan,East,2025-10-16,Premium
CUST00894,Frado,Sami,Female,2005-07-06,darshdeol@example.org,5518824696,Aligarh,Kerala,West,2024-04-18,Premium
CUST00895,Harinakshi,Sanghvi,Female,2002-06-15,deyvarsha@example.com,04806344222,Morena,Haryana,North,2024-12-13,Regular
CUST00896,Kritika,Sarma,Male,2006-12-10,ekavir67@example.com,03185277571,Kirari Suleman Nagar,Gujarat,West,2022-08-04,Premium
CUST00897,Vedika,Chatterjee,Male,1982-07-10,damyantihanda@example.com,07782607419,Kamarhati,Punjab,West,2023-06-09,Premium
CUST00898,William,Kumer,Female,1988-02-10,yachana80@example.net,00568893065,Jabalpur,Nagaland,East,2023-06-11,Premium
CUST00899,Alka,Bhavsar,Female,1973-02-21,mastertheodore@example.com,+914920225950,Pondicherry,Himachal Pradesh,North,2024-05-19,Regular
CUST00900,Omya,Kari,Female,1981-04-23,gopal38@example.net,9296477237,Kota,Assam,West,2023-03-16,Corporate
CUST00901,Azad,Panchal,Female,1971-12-07,ahluwaliaabha@example.org,7821293385,Bhusawal,Himachal Pradesh,East,2026-05-23,Regular
CUST00902,Upma,Sachdeva,Male,1985-09-18,vnarayanan@example.org,0509410886,Sonipat,Assam,South,2026-05-11,Regular
CUST00903,Janani,Sandal,Male,2003-06-09,jaggiridhi@example.com,1978045756,Narasaraopet,Jharkhand,South,2021-12-22,Corporate
CUST00904,Viraj,Walla,Female,1986-02-04,ykohli@example.org,03407564299,Bhopal,Assam,South,2023-08-30,Regular
CUST00905,Tamanna,Borra,Female,1970-10-02,garima51@example.com,08945371287,Durgapur,Arunachal Pradesh,East,2024-10-26,Premium
CUST00906,Lila,Varughese,Male,1983-07-10,chamelijaggi@example.net,09183088872,Shahjahanpur,Maharashtra,South,2026-02-10,Premium
CUST00907,Advay,Boase,Female,1981-01-17,yohannanubika@example.net,+919917607744,Agra,Gujarat,West,2022-05-29,Regular
CUST00908,Mohammed,Patla,Male,1974-07-28,xalak61@example.net,+912462984984,Guntur,Goa,East,2024-11-09,Corporate
CUST00909,Odika,Dhaliwal,Male,1978-08-22,kbal@example.net,02712265910,Narasaraopet,Kerala,West,2022-04-05,Regular
CUST00910,Mason,Manne,Female,2005-04-10,kala59@example.net,+919764977751,Bhusawal,Punjab,West,2022-05-26,Regular
CUST00911,Mahika,Parmar,Male,1975-02-15,hvohra@example.com,+919517437761,Gulbarga,Manipur,North,2023-03-29,Regular
CUST00912,Yadavi,Narang,Male,2005-04-09,kai49@example.net,09774033153,Coimbatore,Manipur,West,2025-11-30,Regular
CUST00913,Anirudh,Prashad,Male,2006-10-20,qdyal@example.org,+914478564690,Rohtak,Arunachal Pradesh,West,2025-04-17,Corporate
CUST00914,Omya,Baria,Female,1973-08-26,bhanumati07@example.net,+919030468555,Pali,Assam,South,2023-05-10,Premium
CUST00915,Yatin,Nair,Female,1969-03-15,lchaudhary@example.org,+919615660271,Mysore,Punjab,East,2021-10-21,Corporate
CUST00916,Dev,Roy,Female,1989-09-22,eeshamerchant@example.net,+914980035002,Surat,Kerala,North,2025-04-17,Regular
CUST00917,Advaith,Thakur,Male,1997-07-08,yagneshdani@example.org,1623162221,Alappuzha,Sikkim,West,2025-11-12,Corporate
CUST00918,Aadi,Hegde,Female,1995-05-17,abhiramvarty@example.org,02882377539,Delhi,Chhattisgarh,North,2021-12-08,Premium
CUST00919,Mitali,Kalita,Female,1980-12-10,chaudharyqadim@example.net,8849420845,Nanded,Uttar Pradesh,South,2022-10-20,Regular
CUST00920,Meghana,Kashyap,Female,2002-12-07,amol14@example.net,0485189769,Bangalore,Nagaland,North,2024-05-21,Regular
CUST00921,Vansha,Yohannan,Male,2008-06-12,chanakya30@example.org,08351243022,Belgaum,Meghalaya,North,2022-01-21,Corporate
CUST00922,Varenya,Tripathi,Female,1968-12-03,banjeetpuri@example.net,+913764440578,Mau,Himachal Pradesh,East,2024-06-01,Premium
CUST00923,Anvi,Wadhwa,Male,1994-12-04,bhatekiya@example.org,+919664535305,Bhiwandi,Bihar,East,2023-01-26,Regular
CUST00924,Krish,Bains,Male,1967-09-04,kamdarraagini@example.org,7464492548,Ratlam,Tripura,South,2022-08-31,Regular
CUST00925,Xiti,Nigam,Male,2002-01-31,mukhopadhyaygeorge@example.net,09436334105,Buxar,Karnataka,South,2025-06-14,Corporate
CUST00926,Qadim,Palan,Female,1978-07-19,mwagle@example.org,+915678537580,Avadi,Arunachal Pradesh,South,2021-08-24,Regular
CUST00927,Jack,Puri,Female,1999-04-01,mishrasudiksha@example.com,03607057189,Vasai-Virar,Bihar,North,2024-10-18,Regular
CUST00928,Falguni,Dhawan,Male,1992-09-28,gardeijaya@example.net,0124385227,Bhilai,Mizoram,East,2026-07-04,Corporate
CUST00929,Daniel,Venkataraman,Male,1991-12-27,kaurwridesh@example.com,02870716723,Maheshtala,Andhra Pradesh,North,2023-09-04,Corporate
CUST00930,Abdul,Gandhi,Female,1985-12-12,bhanumati85@example.org,03373831591,Dharmavaram,Punjab,East,2022-10-31,Regular
CUST00931,Charles,Prabhu,Female,1972-04-19,edhawan@example.net,+915582127779,Bulandshahr,Bihar,North,2024-04-29,Premium
CUST00932,Unni,Borra,Male,2000-08-08,dadaekapad@example.net,+913759483712,Sasaram,Mizoram,North,2024-01-18,Premium
CUST00933,Veda,Sehgal,Female,1994-02-22,nimrat35@example.com,05143072733,Surat,Maharashtra,North,2024-08-14,Corporate
CUST00934,Nicholas,Johal,Female,1970-09-26,ekantika89@example.org,07483274430,Hyderabad,Mizoram,West,2024-07-06,Regular
CUST00935,Lila,Sani,Female,1970-07-12,balansneha@example.com,02565631921,Katni,Mizoram,South,2025-10-17,Premium
CUST00936,Rajeshri,Dutta,Female,1974-11-02,rkari@example.com,1476347812,Vadodara,Meghalaya,South,2023-10-07,Premium
CUST00937,Hemani,Srinivasan,Male,1996-09-29,luthrachameli@example.net,2765056430,Bahraich,Nagaland,South,2025-06-20,Premium
CUST00938,Warinder,Hora,Female,1984-12-21,xalaklalla@example.org,+912249381495,Kanpur,Punjab,South,2021-09-04,Regular
CUST00939,Qarin,Narasimhan,Female,2007-02-16,fsehgal@example.com,+914697701163,Hubli–Dharwad,Madhya Pradesh,North,2023-05-09,Premium
CUST00940,Janya,Singhal,Male,1975-03-12,contractordayamai@example.net,+918572237771,Indore,Telangana,West,2025-07-21,Premium
CUST00941,Divya,Pathak,Female,1985-07-27,brinda94@example.org,5086647775,Phusro,West Bengal,North,2023-09-29,Premium
CUST00942,Yamini,Krishna,Male,1996-02-24,lmadan@example.com,00756195207,Bareilly,Haryana,East,2022-06-22,Corporate
CUST00943,Saksham,Chana,Female,1988-03-01,iyerwarda@example.net,6271129864,Pallavaram,Kerala,North,2021-12-03,Premium
CUST00944,Raghav,Singh,Male,1967-06-06,xkota@example.com,+917183133872,Raipur,Himachal Pradesh,West,2021-08-31,Regular
CUST00945,Gauri,Pradhan,Male,1987-03-18,sbuch@example.net,02604415552,Satara,Maharashtra,East,2022-12-01,Premium
CUST00946,Aarnav,Sharma,Female,1972-06-26,narainwidisha@example.org,+912359808903,Dehri,Tripura,West,2025-11-07,Regular
CUST00947,Ethan,Menon,Male,1997-06-20,acharyaalexander@example.com,+916587685751,Ballia,Telangana,East,2025-05-14,Premium
CUST00948,Deepa,Mallick,Female,2001-12-03,cheemalakshmi@example.com,4550843729,Nashik,Nagaland,West,2024-10-17,Premium
CUST00949,Brijesh,Murty,Female,1999-03-10,amolkapur@example.org,+913932149643,Yamunanagar,Maharashtra,North,2023-02-06,Corporate
CUST00950,Onkar,Mangal,Female,2000-07-02,ncheema@example.net,+918375196353,Rewa,Uttarakhand,East,2023-07-14,Regular
CUST00951,Maanav,Lala,Male,1996-07-20,senridhi@example.com,+910302072359,Bhopal,Nagaland,North,2022-10-13,Corporate
CUST00952,Tristan,Ramakrishnan,Female,2002-09-02,abhimanyu90@example.org,8133549257,Jehanabad,Karnataka,North,2022-10-05,Corporate
CUST00953,Harsh,Subramanian,Male,1986-02-08,ishani24@example.org,03226995385,Malda,Assam,South,2022-08-18,Premium
CUST00954,Arin,Hayre,Male,1971-07-30,dattaurishilla@example.com,6037668097,Anantapur,Kerala,South,2024-11-29,Corporate
CUST00955,Ira,Ravi,Male,1966-10-13,zbhargava@example.com,4845213813,Buxar,Rajasthan,South,2026-05-16,Corporate
CUST00956,Ranveer,Misra,Male,1979-04-14,mugdha13@example.com,3912487279,Gurgaon,Chhattisgarh,South,2023-06-30,Premium
CUST00957,Chatura,Parekh,Female,1989-09-12,paninidivan@example.org,6086549771,Shahjahanpur,Himachal Pradesh,South,2023-02-06,Corporate
CUST00958,Indira,Ram,Male,1997-08-09,william11@example.org,+918679912024,Chinsurah,Gujarat,West,2026-02-01,Corporate
CUST00959,Ati,Kaur,Female,1969-06-29,kallasathvik@example.org,0044645506,Kirari Suleman Nagar,West Bengal,North,2021-12-26,Premium
CUST00960,Fiyaz,Goda,Female,2003-08-31,bthakkar@example.org,+916884937453,Kharagpur,Telangana,South,2021-09-27,Regular
CUST00961,Upasna,Toor,Female,1991-01-22,suhani33@example.net,08640457576,Moradabad,Andhra Pradesh,South,2024-07-24,Corporate
CUST00962,Vanya,Menon,Male,1994-07-26,leelamanda@example.net,1652115576,Darbhanga,Nagaland,South,2025-12-01,Regular
CUST00963,Daksh,Bahri,Male,1995-03-07,raghavanyatan@example.net,01009053012,Hyderabad,Bihar,West,2025-08-10,Regular
CUST00964,Hemani,Sawhney,Female,1997-05-10,wishiwable@example.net,+917354288614,Ajmer,Jharkhand,South,2021-08-05,Premium
CUST00965,Darsh,Loyal,Female,2004-12-31,qabilmallick@example.org,+913815355739,Junagadh,Kerala,West,2024-08-01,Regular
CUST00966,Vyanjana,Swaminathan,Female,2000-08-23,nachiketbora@example.net,04853711328,Panipat,Punjab,South,2022-04-29,Corporate
CUST00967,Siddharth,Kant,Male,2001-02-20,indrajit60@example.com,00455521275,Adoni,Tamil Nadu,North,2024-10-14,Premium
CUST00968,Yashodhara,Kalla,Female,1974-11-26,jonathan93@example.net,02334821485,Dewas,Jharkhand,East,2022-04-13,Premium
CUST00969,Hemal,Solanki,Female,1970-11-03,christophermahal@example.com,06022885080,Fatehpur,Jharkhand,South,2022-04-18,Regular
CUST00970,Charan,Chowdhury,Male,1966-05-15,sahotaturvi@example.org,+917718281952,Nandyal,West Bengal,West,2024-09-07,Corporate
CUST00971,Amrita,Ravi,Female,1985-04-02,padmanabhananita@example.com,5656848376,Burhanpur,Sikkim,West,2023-03-11,Premium
CUST00972,Amol,Chanda,Male,2003-10-24,maneyutika@example.com,7387262119,Pudukkottai,Goa,South,2022-03-20,Premium
CUST00973,Nilima,Kadakia,Female,1982-01-02,utkarsh96@example.org,07074366557,Buxar,Nagaland,West,2023-02-26,Regular
CUST00974,Eiravati,Ravi,Female,1982-08-03,csarna@example.net,+916057678282,Gorakhpur,Jharkhand,West,2025-02-11,Premium
CUST00975,Jatin,Varghese,Male,1974-06-10,dhritibose@example.org,09025370589,Nagpur,Mizoram,North,2022-01-04,Regular
CUST00976,Arya,Gandhi,Male,1981-05-01,sjain@example.com,06299731860,Panvel,Chhattisgarh,South,2022-01-29,Corporate
CUST00977,Rushil,Pau,Female,2004-01-22,baghyawatiyogi@example.org,+912925432182,Singrauli,Tamil Nadu,East,2023-10-07,Corporate
CUST00978,Aarnav,Sengupta,Female,2003-05-28,fgandhi@example.com,00761508256,Sagar,Madhya Pradesh,East,2024-10-27,Corporate
CUST00979,Kabir,Mittal,Female,1986-07-30,varsha67@example.org,3687484375,Kolhapur,Haryana,West,2022-05-12,Premium
CUST00980,Sarthak,Shah,Male,1979-11-30,virkudant@example.com,+918861732173,Giridih,Tamil Nadu,South,2023-07-25,Premium
CUST00981,Warhi,Pandya,Female,1993-09-15,darshkhosla@example.org,8306682198,Bhusawal,Tamil Nadu,East,2023-05-10,Premium
CUST00982,Anmol,Arya,Female,1970-06-12,andrew54@example.org,+919865840975,Farrukhabad,Kerala,North,2026-04-23,Regular
CUST00983,Kritika,Rege,Female,1968-02-14,rpalan@example.com,3542362873,Nagpur,Mizoram,East,2024-08-08,Premium
CUST00984,Sanya,Lal,Male,1974-09-20,waliurvi@example.net,9954813374,Sirsa,West Bengal,West,2025-11-16,Premium
CUST00985,Advik,Savant,Female,1975-10-17,seshadridevika@example.net,1438009778,Uluberia,Telangana,North,2022-05-20,Premium
CUST00986,Caleb,Rana,Female,2001-07-31,maxnaidu@example.com,+915090281753,Shahjahanpur,Kerala,North,2023-10-26,Corporate
CUST00987,Rudra,Korpal,Male,1987-06-09,jack59@example.com,8431038548,Vijayanagaram,Haryana,East,2023-05-12,Premium
CUST00988,Akshay,Prashad,Male,1996-05-13,emittal@example.org,08270279673,Kollam,Kerala,West,2022-05-20,Corporate
CUST00989,Ira,Kala,Female,1979-03-08,hnadkarni@example.com,+917797393145,Shimla,Gujarat,North,2023-06-28,Corporate
CUST00990,Adya,Konda,Female,2002-05-14,ysen@example.com,03073001467,Hubli–Dharwad,Tamil Nadu,North,2025-01-15,Premium
CUST00991,Aryan,Bhatti,Female,1982-04-06,gbarman@example.org,5904681060,Gandhidham,Nagaland,North,2022-12-14,Premium
CUST00992,Zayan,Sharma,Male,1990-06-18,vasana74@example.org,08430600935,Kochi,Manipur,North,2023-10-16,Premium
CUST00993,Raksha,Sharma,Male,1989-09-24,thamanjasmit@example.org,07389145844,Panvel,Meghalaya,North,2022-11-28,Premium
CUST00994,Kamala,Saini,Male,1969-08-30,chakrika84@example.net,05278375278,Kolkata,Maharashtra,South,2024-01-29,Premium
CUST00995,Jhalak,Sachdev,Female,1987-11-06,anya18@example.net,2045725516,Jalgaon,Gujarat,West,2023-10-27,Corporate
CUST00996,Naksh,Swamy,Male,1968-04-12,jeremiahbora@example.com,08709635652,Munger,Karnataka,South,2022-04-03,Regular
CUST00997,Girik,Merchant,Male,2000-04-24,pratyush43@example.net,+911098449794,Ulhasnagar,Jharkhand,West,2023-09-18,Premium
CUST00998,Ranveer,Ranganathan,Male,1984-09-20,sanevyanjana@example.net,6747950713,Saharsa,Madhya Pradesh,East,2023-12-31,Corporate
CUST00999,Robert,Nagy,Female,1997-05-10,theodore72@example.org,01186497578,Rajkot,Himachal Pradesh,East,2025-04-29,Premium
CUST01000,Daniel,Bhakta,Male,1990-09-06,jagvi22@example.com,5324342640,Morena,Andhra Pradesh,South,2025-05-22,Premium
